fecha,categoria,instrumento,contrato,metrica,valor,origen,sin_sesion,hora_captura_utc
2026-08-20,barchart_front,Ethanol,D2F27,settlement,708.333,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2G27,previous_derivado,710.0,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2G27,settlement,708.667,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2H27,previous_derivado,710.333,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2H27,settlement,709.0,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2U26,change,-3,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,high,745,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,intradia,745,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,low,745,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,open,0,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,open_int,606,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,previous,748,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Ethanol,D2U26,previous_derivado,745.0,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2U26,settlement,745.333,settlement_historico,,
2026-08-20,barchart_front,Ethanol,D2U26,volume,10,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWH27,previous_derivado,534.8,settlement_historico,,
2026-08-20,barchart_front,LON5,SWH27,settlement,536.7,settlement_historico,,
2026-08-20,barchart_front,LON5,SWK27,previous_derivado,531.7,settlement_historico,,
2026-08-20,barchart_front,LON5,SWK27,settlement,532.7,settlement_historico,,
2026-08-20,barchart_front,LON5,SWQ27,previous_derivado,521.9,settlement_historico,,
2026-08-20,barchart_front,LON5,SWQ27,settlement,523.0,settlement_historico,,
2026-08-20,barchart_front,LON5,SWV26,change,10.2,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,high,564.4,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,intradia,552.4,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,low,541.5,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,open,542.8,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,open_int,75346,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,previous,542.2,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV26,previous_derivado,542.2,settlement_historico,,
2026-08-20,barchart_front,LON5,SWV26,settlement,552.2,settlement_historico,,
2026-08-20,barchart_front,LON5,SWV26,volume,7165,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,LON5,SWV27,previous_derivado,515.2,settlement_historico,,
2026-08-20,barchart_front,LON5,SWV27,settlement,515.9,settlement_historico,,
2026-08-20,barchart_front,LON5,SWZ26,previous_derivado,535.7,settlement_historico,,
2026-08-20,barchart_front,LON5,SWZ26,settlement,540.3,settlement_historico,,
2026-08-20,barchart_front,NY11,SBH27,previous_derivado,18.55,settlement_historico,,
2026-08-20,barchart_front,NY11,SBH27,settlement,18.5,settlement_historico,,
2026-08-20,barchart_front,NY11,SBH28,previous_derivado,18.29,settlement_historico,,
2026-08-20,barchart_front,NY11,SBH28,settlement,18.34,settlement_historico,,
2026-08-20,barchart_front,NY11,SBK27,previous_derivado,18.13,settlement_historico,,
2026-08-20,barchart_front,NY11,SBK27,settlement,18.07,settlement_historico,,
2026-08-20,barchart_front,NY11,SBN27,previous_derivado,17.84,settlement_historico,,
2026-08-20,barchart_front,NY11,SBN27,settlement,17.82,settlement_historico,,
2026-08-20,barchart_front,NY11,SBV26,change,0.25,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,high,17.99,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,intradia,17.8,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,low,17.52,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,open,17.55,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,open_int,462160,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,previous,17.55,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV26,previous_derivado,17.55,settlement_historico,,
2026-08-20,barchart_front,NY11,SBV26,settlement,17.52,settlement_historico,,
2026-08-20,barchart_front,NY11,SBV26,volume,29046,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,NY11,SBV27,previous_derivado,17.92,settlement_historico,,
2026-08-20,barchart_front,NY11,SBV27,settlement,17.95,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLF27,previous_derivado,79.45,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLF27,settlement,80.77,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLG27,previous_derivado,78.0,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLG27,settlement,79.15,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLU26,change,2.26,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,high,88.16,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,intradia,88.09,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,low,85.6,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,open,85.8,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,open_int,14448,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,previous,85.83,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLU26,previous_derivado,85.83,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLU26,settlement,87.83,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLU26,volume,704,captura_vivo_hora_desconocida,,
2026-08-20,barchart_front,Petroleo,CLV26,previous_derivado,84.39,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLV26,settlement,86.83,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLX26,previous_derivado,82.81,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLX26,settlement,84.86,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLZ26,previous_derivado,81.07,settlement_historico,,
2026-08-20,barchart_front,Petroleo,CLZ26,settlement,82.67,settlement_historico,,
2026-08-20,divisas,EUR a USD,,compra,1.165063,,,
2026-08-20,divisas,EUR a USD,,venta,1.165063,,,
2026-08-20,divisas,USD a COP,,compra,3099.309008,,,
2026-08-20,divisas,USD a COP,,venta,3099.309008,,,
2026-08-20,divisas,USD a PEN,,compra,3.355,,,
2026-08-20,divisas,USD a PEN,,venta,3.361,,,
2026-08-20,sunat_categoria,BLANCAS,,declaraciones,8,,,
2026-08-20,sunat_categoria,BLANCAS,,fob,404169.03,,,
2026-08-20,sunat_categoria,BLANCAS,,peso_kg,855500,,,
2026-08-20,sunat_categoria,CARBURANTE,,declaraciones,0,,,
2026-08-20,sunat_categoria,CARBURANTE,,fob,0,,,
2026-08-20,sunat_categoria,CARBURANTE,,peso_kg,0,,,
2026-08-20,sunat_categoria,ETILICO,,declaraciones,6,,,
2026-08-20,sunat_categoria,ETILICO,,fob,95480.92,,,
2026-08-20,sunat_categoria,ETILICO,,peso_kg,167472,,,
2026-08-20,sunat_categoria,RUBIAS,,declaraciones,1,,,
2026-08-20,sunat_categoria,RUBIAS,,fob,115860,,,
2026-08-20,sunat_categoria,RUBIAS,,peso_kg,250000,,,
2026-08-20,sunat_importador,20107077147,,declaraciones,1,,,
2026-08-20,sunat_importador,20107077147,,fob,20856.36,,,
2026-08-20,sunat_importador,20109714039,,declaraciones,2,,,
2026-08-20,sunat_importador,20109714039,,fob,65499.52,,,
2026-08-20,sunat_importador,20117949983,,declaraciones,5,,,
2026-08-20,sunat_importador,20117949983,,fob,74624.56,,,
2026-08-20,sunat_importador,20303585622,,declaraciones,5,,,
2026-08-20,sunat_importador,20303585622,,fob,326769.51,,,
2026-08-20,sunat_importador,20600307623,,declaraciones,1,,,
2026-08-20,sunat_importador,20600307623,,fob,115860.0,,,
2026-08-20,sunat_marca,AGUAI,,fob,132889.52,,,
2026-08-20,sunat_marca,GUABIRA,,fob,73225.0,,,
2026-08-20,sunat_marca,MAYAGUEZ,,fob,236514.99,,,
2026-08-20,sunat_marca,RISARALDA,,fob,65499.52,,,
2026-08-20,sunat_marca,S/M,,fob,95480.92,,,
2026-08-20,sunat_marca,SAN AURELIO,,fob,11900.0,,,
2026-08-20,sunat_pais,Bolivia,BO,fob,313495.44,,,
2026-08-20,sunat_pais,Colombia,CO,fob,302014.51,,,
2026-08-20,sunat_total,,,total_declaraciones,15,,,
2026-08-20,sunat_total,,,total_fob_usd,615509.95,,,
2026-08-20,sunat_total,,,total_importadores,6,,,
2026-08-20,sunat_total,,,total_peso_kg,1272972,,,
2026-08-21,barchart_curva,Ethanol,D2V26,intradia,752.333,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Ethanol,D2X26,intradia,738,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Ethanol,D2Z26,intradia,725,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWH27,intradia,532.7,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWK27,intradia,528.6,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWQ27,intradia,516.8,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWV26,intradia,547.1,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWV27,intradia,510.6,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,LON5,SWZ26,intradia,537.3,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBH27,intradia,18.33,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBH28,intradia,18.17,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBK27,intradia,17.9,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBN27,intradia,17.66,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBV26,intradia,17.42,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,NY11,SBV27,intradia,17.8,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLF27,intradia,81.14,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLG27,intradia,79.44,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLH27,intradia,78.14,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLV26,intradia,87.45,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLX26,intradia,85.4,captura_vivo_hora_desconocida,,
2026-08-21,barchart_curva,Petroleo,CLZ26,intradia,83.12,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,change,1,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,high,752.333,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,intradia,752.333,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,low,752.333,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,open,0,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,open_int,549,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,previous,751.333,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2V26,previous_derivado,752.333,settlement_historico,,
2026-08-21,barchart_front,Ethanol,D2V26,settlement,752.0,settlement_historico,,
2026-08-21,barchart_front,Ethanol,D2V26,volume,10,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Ethanol,D2X26,previous_derivado,738.0,settlement_historico,,
2026-08-21,barchart_front,Ethanol,D2X26,settlement,741.333,settlement_historico,,
2026-08-21,barchart_front,Ethanol,D2Z26,previous_derivado,725.0,settlement_historico,,
2026-08-21,barchart_front,Ethanol,D2Z26,settlement,730.667,settlement_historico,,
2026-08-21,barchart_front,LON5,SWH27,previous_derivado,536.7,settlement_historico,,
2026-08-21,barchart_front,LON5,SWH27,settlement,540.0,settlement_historico,,
2026-08-21,barchart_front,LON5,SWK27,previous_derivado,532.7,settlement_historico,,
2026-08-21,barchart_front,LON5,SWK27,settlement,534.5,settlement_historico,,
2026-08-21,barchart_front,LON5,SWQ27,previous_derivado,523.0,settlement_historico,,
2026-08-21,barchart_front,LON5,SWQ27,settlement,523.7,settlement_historico,,
2026-08-21,barchart_front,LON5,SWV26,change,-5.1,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,high,555.5,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,intradia,547.1,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,low,542.2,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,open,549,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,open_int,76310,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,previous,552.2,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV26,previous_derivado,552.2,settlement_historico,,
2026-08-21,barchart_front,LON5,SWV26,settlement,551.6,settlement_historico,,
2026-08-21,barchart_front,LON5,SWV26,volume,8237,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,LON5,SWV27,previous_derivado,515.9,settlement_historico,,
2026-08-21,barchart_front,LON5,SWV27,settlement,516.2,settlement_historico,,
2026-08-21,barchart_front,LON5,SWZ26,previous_derivado,540.3,settlement_historico,,
2026-08-21,barchart_front,LON5,SWZ26,settlement,544.0,settlement_historico,,
2026-08-21,barchart_front,NY11,SBH27,previous_derivado,18.5,settlement_historico,,
2026-08-21,barchart_front,NY11,SBH27,settlement,18.53,settlement_historico,,
2026-08-21,barchart_front,NY11,SBH28,previous_derivado,18.34,settlement_historico,,
2026-08-21,barchart_front,NY11,SBH28,settlement,18.27,settlement_historico,,
2026-08-21,barchart_front,NY11,SBK27,previous_derivado,18.07,settlement_historico,,
2026-08-21,barchart_front,NY11,SBK27,settlement,18.1,settlement_historico,,
2026-08-21,barchart_front,NY11,SBN27,previous_derivado,17.82,settlement_historico,,
2026-08-21,barchart_front,NY11,SBN27,settlement,17.81,settlement_historico,,
2026-08-21,barchart_front,NY11,SBV26,change,-0.099999999999998,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,high,17.64,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,intradia,17.42,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,low,17.16,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,open,17.48,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,open_int,459923,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,previous,17.52,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV26,previous_derivado,17.52,settlement_historico,,
2026-08-21,barchart_front,NY11,SBV26,settlement,17.61,settlement_historico,,
2026-08-21,barchart_front,NY11,SBV26,volume,37266,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,NY11,SBV27,previous_derivado,17.95,settlement_historico,,
2026-08-21,barchart_front,NY11,SBV27,settlement,17.9,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLF27,previous_derivado,80.77,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLF27,settlement,81.05,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLG27,previous_derivado,79.15,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLG27,settlement,79.37,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLH27,previous_derivado,77.8,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLH27,settlement,77.97,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLV26,change,0.62,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,high,87.49,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,intradia,87.45,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,low,85.8,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,open,86.27,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,open_int,294524,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,previous,86.83,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLV26,previous_derivado,86.83,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLV26,settlement,87.06,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLV26,volume,45079,captura_vivo_hora_desconocida,,
2026-08-21,barchart_front,Petroleo,CLX26,previous_derivado,84.86,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLX26,settlement,85.16,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLZ26,previous_derivado,82.67,settlement_historico,,
2026-08-21,barchart_front,Petroleo,CLZ26,settlement,83.02,settlement_historico,,
2026-08-21,divisas,EUR a USD,,compra,1.168175,,,
2026-08-21,divisas,EUR a USD,,venta,1.168175,,,
2026-08-21,divisas,USD a COP,,compra,3059.012276,,,
2026-08-21,divisas,USD a COP,,venta,3059.012276,,,
2026-08-21,divisas,USD a PEN,,compra,3.351,,,
2026-08-21,divisas,USD a PEN,,venta,3.361,,,
2026-08-21,sunat_categoria,BLANCAS,,declaraciones,11,,,
2026-08-21,sunat_categoria,BLANCAS,,fob,628267.76,,,
2026-08-21,sunat_categoria,BLANCAS,,peso_kg,1197744,,,
2026-08-21,sunat_categoria,CARBURANTE,,declaraciones,1,,,
2026-08-21,sunat_categoria,CARBURANTE,,fob,755.24,,,
2026-08-21,sunat_categoria,CARBURANTE,,peso_kg,4.472,,,
2026-08-21,sunat_categoria,ETILICO,,declaraciones,1,,,
2026-08-21,sunat_categoria,ETILICO,,fob,15186.08,,,
2026-08-21,sunat_categoria,ETILICO,,peso_kg,28240,,,
2026-08-21,sunat_categoria,RUBIAS,,declaraciones,0,,,
2026-08-21,sunat_categoria,RUBIAS,,fob,0,,,
2026-08-21,sunat_categoria,RUBIAS,,peso_kg,0,,,
2026-08-21,sunat_importador,20101024645,,declaraciones,1,,,
2026-08-21,sunat_importador,20101024645,,fob,40323.2,,,
2026-08-21,sunat_importador,20109714039,,declaraciones,2,,,
2026-08-21,sunat_importador,20109714039,,fob,96799.47,,,
2026-08-21,sunat_importador,20117949983,,declaraciones,1,,,
2026-08-21,sunat_importador,20117949983,,fob,15186.08,,,
2026-08-21,sunat_importador,20273155938,,declaraciones,2,,,
2026-08-21,sunat_importador,20273155938,,fob,51465.0,,,
2026-08-21,sunat_importador,20303585622,,declaraciones,6,,,
2026-08-21,sunat_importador,20303585622,,fob,353337.64,,,
2026-08-21,sunat_marca,AGUAI,,fob,189027.18,,,
2026-08-21,sunat_marca,GUABIRA,,fob,38715.0,,,
2026-08-21,sunat_marca,MANUELITA,,fob,164310.46,,,
2026-08-21,sunat_marca,RISARALDA,,fob,137122.67,,,
2026-08-21,sunat_marca,S/M,,fob,15941.32,,,
2026-08-21,sunat_marca,SAN AURELIO,,fob,12750.0,,,
2026-08-21,sunat_pais,Bolivia,BO,fob,255678.26,,,
2026-08-21,sunat_pais,Colombia,CO,fob,301433.13,,,
2026-08-21,sunat_pais,DK,DK,fob,755.24,,,
2026-08-21,sunat_total,,,total_declaraciones,13,,,
2026-08-21,sunat_total,,,total_fob_usd,644209.08,,,
2026-08-21,sunat_total,,,total_importadores,6,,,
2026-08-21,sunat_total,,,total_peso_kg,1225988.472,,,
2026-08-24,barchart_curva,Ethanol,D2F27,intradia,717.667,captura_vivo_hora_desconocida,,
